Fetched URL,Status Code
https://www.nytimes.com/interactive/2022/obituaries/notable-deaths.html,200
https://www.nytimes.com/interactive/2021/obituaries/notable-deaths.html,200
https://www.nytimes.com/2023/10/03/arts/harriet-pattison-dead.html,200
https://www.nytimes.com/es/2022/01/20/espanol/vacunas-arnm-covid.html,200
https://www.nytimes.com/interactive/2017/obituaries/notable-deaths,200
https://www.nytimes.com/2023/08/20/obituaries/overlooked-no-more-robert-m-budd.html,200
https://www.nytimes.com/es/2023/09/26/espanol/opinion/economia-america-latina.html,200
https://www.nytimes.com/2023/09/20/well/mind/aging-health-benefits.html,200
https://www.nytimes.com/2023/10/04/arts/music/james-jorden-dead.html,200
https://www.nytimes.com/2023/09/30/sports/chris-snow-dead.html,200
https://www.nytimes.com/es/2023/09/20/espanol/tratamiento-hongo-unas.html,200
https://www.nytimes.com/2023/09/27/technology/new-chatgpt-can-see-hear.html,200
https://www.nytimes.com/interactive/2020/obituaries/people-died-coronavirus-obituaries.html,200
https://www.nytimes.com/2023/10/02/movies/horace-ove-dead.html,200
https://www.nytimes.com/2023/10/03/travel/mexico-city-ice-cream.html,200
https://www.nytimes.com/2023/10/01/obituaries/tim-wakefield-dead.html,200
https://www.nytimes.com/es/spotlight/elecciones-2020,200
https://www.nytimes.com/spotlight/overlooked,200
https://www.nytimes.com/interactive/2019/obituaries/notable-deaths.html,200
https://www.nytimes.com/es/2023/10/03/espanol/dieta-mind-cerebro-demencia.html,200
https://www.nytimes.com/2023/09/14/obituaries/molly-nelson-overlooked.html,200
https://www.nytimes.com/es/2023/09/13/espanol/convierte-tus-mandados-en-ejercicio.html,200
https://www.nytimes.com/2023/10/05/sports/football/dick-butkus-dead.html,200
https://www.nytimes.com/es/2023/10/05/espanol/nobel-literatura-jon-fosse.html,200
https://www.nytimes.com/interactive/2018/obituaries/notable-deaths.html,200
https://www.nytimes.com/2023/10/04/style/georgia-dullea-dead.html,200
https://www.nytimes.com/2023/09/30/science/evelyn-fox-keller-dead.html,200
https://www.nytimes.com/2023/08/31/obituaries/chick-strand-overlooked.html,200
https://www.nytimes.com/2023/10/03/books/ed-young-dead.html,200
https://www.nytimes.com/games-assets/v2/metadata/wordle-web-manifest.json?v=v2410051249,200
https://www.nytimes.com/games-assets/v2/assets/wordle/wordle_logo_192x192.png,200
https://www.nytimes.com/games-assets/v2/metadata/wordle-favicon.ico?v=v2410051249,200
https://www.nytimes.com/games-assets/v2/assets/wordle/wordle_logo_32x32.png,200
https://www.nytimes.com/games-assets/v2/metadata/wordle-safari-pinned-tab.svg?v=v2410051249,403
https://www.nytimes.com/games-assets/v2/metadata/wordle-apple-touch-icon.png?v=v2410051249,200
https://www.nytimes.com/by/eduardo-medina,200
https://www.nytimes.com/2017/09/26/upshot/nearly-half-of-americans-dont-know-people-in-puerto-ricoans-are-fellow-citizens.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,200
https://www.nytimes.com/2023/05/15/us/hertz-puerto-rico-american-passport.html,200
https://www.nytimes.com/by/maureen-dowd,200
https://www.nytimes.com/2023/09/17/opinion/libya-floods-dams.html,200
https://www.nytimes.com/wirecutter/reviews/best-iphone-cases/,200
https://www.nytimes.com/wirecutter/reviews/the-best-home-kettle/,200
https://www.nytimes.com/wirecutter/gifts/gifts-for-new-moms/,200
https://www.nytimes.com/wirecutter/blog/tips-for-packing-moving-truck/,200
https://www.nytimes.com/wirecutter/reviews/best-iphone-x-screen-protectors/,200
https://www.nytimes.com/wirecutter/reviews/best-bath-towel/,200
https://www.nytimes.com/wirecutter/reviews/the-best-portable-air-conditioner/,200
https://www.nytimes.com/wirecutter/reviews/best-olive-oil/,200
https://www.nytimes.com/wirecutter/reviews/best-beard-trimmer/,200
https://www.nytimes.com/wirecutter/reviews/gear-for-making-great-coffee/,200
https://www.nytimes.com/wirecutter/reviews/best-baby-carriers/,200
https://www.nytimes.com/wirecutter/reviews/best-heating-pad/,200
https://www.nytimes.com/wirecutter/reviews/the-best-nail-clippers/,200
https://www.nytimes.com/wirecutter/reviews/best-body-pillow/,200
https://www.nytimes.com/wirecutter/electronics/laptops/,200
https://www.nytimes.com/wirecutter/reviews/best-microwave/,200
https://www.nytimes.com/wirecutter/reviews/best-sandals/,200
https://www.nytimes.com/wirecutter/reviews/the-best-washer-and-dryer/,200
https://www.nytimes.com/wirecutter/reviews/best-dehumidifier/,200
https://www.nytimes.com/wirecutter/reviews/best-travel-backpack/,200
https://www.nytimes.com/wirecutter/electronics/smartphones/,200
https://www.nytimes.com/wirecutter/reviews/best-wireless-carrier/,200
https://www.nytimes.com/wirecutter/reviews/best-jeans-for-men/,200
https://www.nytimes.com/wirecutter/travel/luggage/,200
https://www.nytimes.com/wirecutter/reviews/the-best-gardening-gloves/,200
https://www.nytimes.com/wirecutter/reviews/best-mini-stereo-amplifier/,200
https://www.nytimes.com/wirecutter/outdoors/camping/,200
https://www.nytimes.com/wirecutter/reviews/best-cheap-mattress/,200
https://www.nytimes.com/wirecutter/reviews/choosing-best-xbox-series-x-vs-series-s/,200
https://www.nytimes.com/wirecutter/reviews/the-best-toilet-paper/,200
https://www.nytimes.com/wirecutter/money/cozy-week-deals-2023/,200
https://www.nytimes.com/wirecutter/reviews/best-ipad-keyboard-case/,200
https://www.nytimes.com/wirecutter/reviews/best-macbooks/,200
https://www.nytimes.com/wirecutter/health-fitness/personal-care/,200
https://www.nytimes.com/wirecutter/reviews/best-fantasy-sports-apps/,200
https://www.nytimes.com/wirecutter/baby-kid/school/,200
https://www.nytimes.com/wirecutter/reviews/best-umbrella/,200
https://www.nytimes.com/wirecutter/reviews/best-noise-cancelling-headphones/,200
https://www.nytimes.com/wirecutter/blog/try-a-handheld-steamer/,200
https://www.nytimes.com/wirecutter/electronics/audio/,200
https://www.nytimes.com/wirecutter/reviews/best-photo-book-service/,200
https://www.nytimes.com/wirecutter/reviews/the-best-laundry-detergent/,200
https://www.nytimes.com/wirecutter/reviews/best-diaper-bag/,200
https://www.nytimes.com/wirecutter/reviews/best-school-backpack-for-high-school-and-college/,200
https://www.nytimes.com/wirecutter/reviews/best-garden-pruners/,200
https://www.nytimes.com/wirecutter/reviews/best-cheap-multivitamins/,200
https://www.nytimes.com/wirecutter/gifts/adults/,200
https://www.nytimes.com/wirecutter/reviews/best-4k-blu-ray-player/,200
https://www.nytimes.com/wirecutter/out/deals/66457?merchant=Amazon,302
https://www.nytimes.com/wirecutter/reviews/best-grill-tools/,200
https://www.nytimes.com/section/opinion/health,200
https://www.nytimes.com/section/opinion/business-economics,200
https://www.nytimes.com/section/opinion/technology,200
https://www.nytimes.com/section/opinion/politics,200
https://www.nytimes.com/section/opinion/environment,200
https://www.nytimes.com/section/opinion/culture,200
https://www.nytimes.com/by/christina-goldbaum,200
https://www.nytimes.com/2023/02/27/world/asia/afghanistan-cold-malnutrition-crisis.html,200
https://www.nytimes.com/article/morocco-earthquake.html,200
https://www.nytimes.com/by/najim-rahim,200
https://www.nytimes.com/wirecutter/out/link/22204/164678/4/150328?merchant=Kelty,302
https://www.nytimes.com/wirecutter/reviews/how-to-make-your-home-feel-like-a-cozy-cabin/,200
https://www.nytimes.com/wirecutter/authors/elissa-sanci/,200
https://www.nytimes.com/wirecutter/out/link/22204/176366/4/150328?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/16109/181033/4/150320/?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/33089/154515/4/169806/?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/16109/181033/4/150327?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/35967/158227/4/169804?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/37006/162198/4/150330/?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/22204/176366/4/150321/?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/16109/193530/4/150327?merchant=Home%20Depot,302
https://www.nytimes.com/wirecutter/out/link/16109/190421/4/150327?merchant=Walmart,302
https://www.nytimes.com/wirecutter/reviews/best-thermos/,200
https://www.nytimes.com/wirecutter/out/link/6552/19123/4/150326?merchant=TravelCard,302
https://www.nytimes.com/wirecutter/out/link/31704/183617/4/150325?merchant=REI,302
https://www.nytimes.com/wirecutter/out/link/31704/183617/4/150319/?merchant=REI,302
https://www.nytimes.com/wirecutter/out/link/37006/162198/4/150324?merchant=Amazon,302
https://www.nytimes.com/wirecutter/out/link/31704/152384/4/150325?merchant=Amazon,302
https://www.nytimes.com/wirecutter/reviews/cheapish-cozy-home-movie-night/,200
https://www.nytimes.com/wirecutter/out/link/33089/154515/4/169805?merchant=Amazon,302
https://www.nytimes.com/wirecutter/blog/carbage-can-for-a-cleaner-car/,200
https://www.nytimes.com/wirecutter/out/link/37006/159515/4/150324?merchant=Stanley,302
https://www.nytimes.com/wirecutter/out/link/51339/181941/4/150329?merchant=Amazon,302
https://www.nytimes.com/wirecutter/reviews/best-puffy-blanket/,200
https://www.nytimes.com/by/rob-copeland,200
https://www.nytimes.com/interactive/2022/03/28/world/europe/russian-radio-ukraine-war.html,200
https://www.nytimes.com/2022/01/03/technology/elizabeth-holmes-guilty.html,200
https://www.nytimes.com/2021/04/14/business/bernie-madoff-dead.html,200
https://www.nytimes.com/by/j-edward-moreno,200
https://www.nytimes.com/ref/opinion/about-op-docs.html,301
https://www.nytimes.com/content/help/site/editorial/op-video/video.html?ref=opinion,301
https://www.nytimes.com/subscription/gift?campaignId=9QKFJ,200
https://www.nytimes.com/article/how-to-solve-a-crossword-puzzle.html,200
https://www.nytimes.com/live/2022/11/30/business/sam-bankman-fried-interview/ftx-almeda-research-sam-bankman-fried,200
https://www.nytimes.com/article/submit-crossword-puzzles-the-new-york-times.html,200
https://www.nytimes.com/2022/08/24/learning/how-to-use-the-learning-network.html,200
https://www.nytimes.com/section/learning/lesson-plans?smid=rd,200
https://www.nytimes.com/2021/12/02/business/economy/united-auto-workers-vote.html,200
https://www.nytimes.com/interactive/2023/09/15/business/uaw-strike-map.html,200
https://www.nytimes.com/article/uaw-strike-explained-ford-stellantis-gm.html,200
https://www.nytimes.com/2023/09/25/podcasts/the-daily/california-caste.html,200
https://www.nytimes.com/issue/magazine/2022/03/25/the-32722-issue,200
https://www.nytimes.com/issue/magazine/2023/05/12/the-51423-issue,200
http://www.nytimes.com/indexes/2014/10/26/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2017/12/01/120317-issue,200
https://www.nytimes.com/issue/magazine/2017/05/19/magazine-index-20170521,200
https://www.nytimes.com/issue/magazine/2022/08/05/the-8722-issue,200
http://www.nytimes.com/indexes/2016/12/11/magazine/index.html,301
https://www.nytimes.com/2023/09/28/us/politics/newsom-president-biden.html,200
http://www.nytimes.com/indexes/2013/12/08/magazine/index.html,301
http://www.nytimes.com/issue/magazine/2017/01/15/magazine-index,301
http://www.nytimes.com/indexes/2013/04/07/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2020/05/29/the-53120-issue,200
http://www.nytimes.com/indexes/2014/07/27/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2017/12/26/122417-issue,200
https://www.nytimes.com/issue/magazine/2020/05/24/the-51720-issue,200
https://www.nytimes.com/issue/magazine/2019/03/29/the-33119-issue,200
https://www.nytimes.com/issue/magazine/2023/07/27/the-73023-issue,200
https://www.nytimes.com/issue/magazine/2023/01/20/the-12223-issue,200
http://www.nytimes.com/issue/magazine/2017/01/27/12917-issue-20170129,301
http://www.nytimes.com/indexes/2013/01/13/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2023/08/18/the-82023-issue,200
https://www.nytimes.com/issue/magazine/2017/06/16/magazine-index-20170618,200
http://www.nytimes.com/indexes/2014/12/14/magazine/index.html,301
http://www.nytimes.com/indexes/2015/09/06/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2019/03/15/the-31719-issue,200
https://www.nytimes.com/issue/magazine/2019/08/14/the-72119-issue,200
http://www.nytimes.com/indexes/2014/10/12/magazine/index.html,301
http://www.nytimes.com/indexes/2016/02/22/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2022/06/03/the-6522-issue,200
https://www.nytimes.com/issue/magazine/2017/09/01/90317-issue,200
https://www.nytimes.com/issue/magazine/2023/07/07/the-7923-issue,200
http://www.nytimes.com/indexes/2014/03/16/magazine/index.html,301
http://www.nytimes.com/indexes/2013/02/24/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2020/08/21/the-82320-issue,200
https://www.nytimes.com/issue/magazine/2023/06/29/the-7223-issue,200
https://www.nytimes.com/issue/magazine/2020/12/04/the-12620-issue,200
https://www.nytimes.com/issue/magazine/2018/08/24/the-82618-issue,200
https://www.nytimes.com/issue/magazine/2022/10/21/the-102322-issue,200
https://www.nytimes.com/issue/magazine/2022/04/01/the-4322-issue,200
https://www.nytimes.com/issue/magazine/2019/04/12/the-41419-issue,200
https://www.nytimes.com/issue/magazine/2021/04/12/the-41121-issue,200
https://www.nytimes.com/issue/magazine/2019/07/11/the-71419-issue,200
https://www.nytimes.com/issue/magazine/2019/04/23/the-42119-issue,200
https://www.nytimes.com/issue/magazine/2021/04/30/the-5221-issue,200
https://www.nytimes.com/issue/magazine/2018/10/12/the-101418-issue,200
https://www.nytimes.com/issue/magazine/2019/10/25/the-102719-issue,200
https://www.nytimes.com/issue/magazine/2018/01/05/10718-issue,200
http://www.nytimes.com/indexes/2014/09/21/magazine/index.html,301
https://www.nytimes.com/issue/magazine/2020/04/17/the-41920-issue,200
https://www.nytimes.com/2023/10/08/nyregion/metropolitan-diary.html,200
https://www.nytimes.com/by/rebecca-lieberman,200
https://www.nytimes.com/column/sunday-routine,200
https://www.nytimes.com/by/ainara-tiefenthaler,200
https://www.nytimes.com/by/keith-collins,200
https://www.nytimes.com/by/matthew-bloch,200
https://www.nytimes.com/spotlight/visual-investigations,200
https://www.nytimes.com/by/sarah-kerr,200
https://www.nytimes.com/2023/09/23/climate/arrow-glacier-melting-norway.html?smid=nytcore-ios-share&referringSource=articleShare,200
https://www.nytimes.com/2023/09/22/business/food-companies-emissions-climate-pledges.html?smid=nytcore-ios-share&referringSource=articleShare,200
https://www.nytimes.com/live/2023/09/21/climate/gates-bloomberg-world-bank,200
https://www.nytimes.com/wirecutter/guides/heat-pump-buying-guide/,200
https://www.nytimes.com/2023/09/24/business/japan-cool-biz.html,200
https://www.nytimes.com/2023/09/22/world/americas/gold-mercury-mining-poison.html?campaign_id=9&emc=edit_nn_20230924&instance_id=103544&nl=the-morning&regi_id=76187137&segment_id=145583&te=1&user_id=b80ecdfce6ed23e4a5c3e76d38e086ee,200
https://www.nytimes.com/2023/09/23/us/saltwater-mississippi-new-orleans.html,200
https://www.nytimes.com/interactive/2023/03/19/us/carbon-capture.html,200
https://www.nytimes.com/2023/09/25/science/future-earth-warming-mammal-extinction.html,200
https://www.nytimes.com/by/david-gelles,200
https://www.nytimes.com/2022/03/14/climate/tree-planting-reforestation-climate.html,200
https://www.nytimes.com/2023/09/26/climate/iea-road-map-renewable-energy.html,200
https://www.nytimes.com/2023/09/25/dining/climate-change-fruits-vegetables.html?campaign_id=9&emc=edit_nn_20230925&instance_id=103598&nl=the-morning&regi_id=76187137&segment_id=145642&te=1&user_id=b80ecdfce6ed23e4a5c3e76d38e086ee,200
https://www.nytimes.com/2020/02/12/climate/trump-trees-climate-change.html,200
https://www.nytimes.com/column/book-review-podcast?action=click&pgtype=Article&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/10/02/books/review/going-infinite-michael-lewis.html?action=click&pgtype=Article&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/09/24/books/kerry-washington-memoir-thicker-than-water.html?action=click&pgtype=Article&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/09/28/books/review/romance-books-academia.html,200
https://www.nytimes.com/explain/2022/how-to-be-a-better-reader?action=click&pgtype=Article&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/10/02/books/review/daniel-clowes-monica.html?action=click&pgtype=Article&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2017/04/12/books/review-killers-of-flower-moon-david-grann.html,200
https://www.nytimes.com/2007/12/26/movies/26bloo.html,200
https://www.nytimes.com/audio/app/2023/10/05/magazine/jack-fisk-movie-sets.html?referringSource=audioAppPromo,200
https://www.nytimes.com/1998/12/23/movies/film-review-beauty-and-destruction-in-pacific-battle.html,200
https://www.nytimes.com/2015/12/25/movies/review-the-revenant-welcome-to-paradise-now-prepare-to-fall.html,200
https://www.nytimes.com/2023/09/14/movies/killers-of-the-flower-moon-costumes.html,200
https://www.nytimes.com/2022/10/05/magazine/uruguay-renewable-energy.html,200
https://www.nytimes.com/2006/01/26/style/malick-reshapes-a-new-world-where-luxuriant-imagery-is-the-star.html,200
https://www.nytimes.com/2001/10/06/movies/film-festival-review-hollywood-a-funhouse-of-fantasy.html,200
https://www.nytimes.com/2005/01/19/movies/ok-guys-just-what-side-of-the-law-are-you-on.html,200
https://nytimes.com/cookie-policy,301
https://www.nytimes.com/2015/09/24/fashion/bar-goto-a-new-japanese-bar-on-the-lower-east-side.html,200
https://www.nytimes.com/column/where-to-eat-new-york-city,200
https://www.nytimes.com/newsletters/where-to-eat-new-york-city,200
https://www.nytimes.com/newsletters/signup/WTE,200
https://www.nytimes.com/2021/08/09/science/charles-loeb-atomic-bomb.html,200
https://www.nytimes.com/by/david-w-dunlap,200
https://www.nytimes.com/2021/08/09/science/william-laurence-new-york-times.html,200
https://www.nytimes.com/1977/03/19/archives/william-laurence-exscience-writer-for-the-times-dies-william-l.html,200
https://www.nytimes.com/2023/07/19/movies/oppenheimer-review-christopher-nolan.html,200
https://www.nytimes.com/2023/10/06/us/politics/ukraine-aid-congress.html?action=click&pgtype=Interactive&state=default&module=styln-new-congress&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/09/29/us/politics/shutdown-mccarthy.html?smid=url-share,200
https://www.nytimes.com/2023/07/06/climate/cargo-ship-emissions-agreement.html,200
https://www.nytimes.com/2023/08/13/us/hawaii-wildfire-factors.html,200
https://www.nytimes.com/by/cara-buckley,200
https://www.nytimes.com/by/serge-f-kovaleski,200
https://www.nytimes.com/2021/06/24/magazine/cargo-ships-emissions.html,200
https://www.nytimes.com/by/nicholas-bogel-burroughs,200
https://www.nytimes.com/2023/08/02/movies/passages-ranz-rogowski-ben-wishaw-adele-exarchopoulos.html,200
https://www.nytimes.com/2023/08/03/movies/passages-review.html,200
https://www.nytimes.com/by/dani-blum,200
https://www.nytimes.com/section/well/live,200
https://www.nytimes.com/2022/01/26/well/live/neti-pot.html,200
https://www.nytimes.com/2023/09/12/health/cold-medicine-decongestant-fda.html,200
https://www.nytimes.com/2023/03/06/arts/design/whitney-museum-union-contract.html,200
https://www.nytimes.com/2021/07/30/arts/design/guggenheim-museum-curators-union.html,200
https://www.nytimes.com/2020/10/08/arts/design/guggenheim-investigation-nancy-spector.html,200
https://www.nytimes.com/by/zachary-small,200
https://www.nytimes.com/2020/10/05/dining/drinks/california-fires-wine-napa.html,200
https://www.nytimes.com/2022/09/23/well/eat/natural-wine-health-hangovers.html?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/05/04/dining/drinks/best-boxed-wines.html?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2022/08/19/dining/drinks/how-to-think-about-wine.html?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/by/eric-asimov,200
https://www.nytimes.com/2021/05/18/style/mask-skincare-makeup.html,200
https://www.nytimes.com/2022/07/28/dining/drinks/should-you-chill-red-wine.html?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2021/07/28/fashion/sunscreen-gets-a-glow-up.html,200
https://www.nytimes.com/2017/06/29/dining/wine-school-thirst-quenchers-vin-de-soif-quaffer.html,200
https://www.nytimes.com/wirecutter/reviews/best-wine-glass/?action=click&pgtype=Article&state=default&module=styln-wine-guide&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,200
https://www.nytimes.com/2023/10/03/style/alexander-mcqueen-sean-mcgirr-creative-director.html,200
https://www.nytimes.com/es/2023/05/16/espanol/martha-stewart-sports-illustrated.html,200
